,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
probiotic_frequency_regular_cohort,0.046930693069306945,900.0,0.5855250474083439,0.030495732057457887,0.5844658659924147,0.4986530942124239,0.03670012119143675,0.5014057666689247,0.5679111111111113,0.027111693982805347,-0.0002167426242905797,0.06424336620572324,0.13617595638378935,0.05444193229666833,0.49631111111111115,0.03175868890536344
vegetable_frequency_daily_cohort,0.029900990099009907,262.0,0.725092257805326,0.060887524315796526,0.7300634182736456,0.5005037872429323,0.07792538269394497,0.493479868253008,0.6739300699300699,0.054783243562660046,0.002080318609251694,0.12496104424676018,0.3508110702496252,0.11056276368998227,0.48761072261072264,0.059315022377434155
homecooked_meals_frequency_occasional_cohort,0.4797029702970297,358.0,0.5026520763187431,0.05380927960303856,0.507070707070707,0.4993628556736151,0.05390900555547845,0.4966506727177459,0.5040387016229713,0.0473866745908236,0.0067887730127294795,0.1008072918633208,0.008715493523620936,0.09599060529889088,0.4948826466916355,0.05074522452014003
fermented_plant_frequency_rare_cohort,0.049504950495049514,3152.0,0.5742548924792354,0.025206280904940193,0.572327625440892,0.5026310109600501,0.03345761361748544,0.5031090994589766,0.5521333333333335,0.023452647327469597,-0.000998893496719209,0.056515465656933016,0.10485559111938736,0.047032920298793864,0.4968,0.027685856798493096
fruit_frequency_regular_cohort,0.011683168316831685,446.0,0.7112560006957328,0.04944485686566731,0.7107142857142856,0.49773843164707643,0.0592276635938999,0.4983832221222572,0.6447916666666668,0.045401127190816,-0.00991137317490904,0.10342391171983333,0.2925000400508745,0.09202869242826324,0.4876640926640926,0.05168419886417236
one_liter_of_water_a_day_frequency_regular_cohort,0.5991089108910891,218.0,0.47328630217519113,0.06661567416346344,0.4732142857142857,0.4947447733327599,0.08532815945192745,0.502088395600421,0.47778451178451176,0.05852886232502788,0.0006719642492626477,0.148766872838498,-0.04387771550653698,0.1195690846465911,0.48312121212121206,0.07393495744204534
fermented_plant_frequency_daily_cohort,0.056039603960396055,610.0,0.61081466750009,0.04250738830041303,0.615712239630176,0.5036239452508698,0.046165823393216815,0.5083431588417737,0.5836106811145509,0.035300288550970796,0.00508895350927422,0.08182839507265263,0.1682828681396111,0.07093132330100317,0.49607456140350875,0.04178684902101772
fruit_frequency_daily_cohort,0.010495049504950494,446.0,0.7252989911873842,0.048802253177209626,0.7293831168831169,0.5021724357457229,0.05916761328135214,0.5069974773535145,0.657979407979408,0.04676712315486326,0.0035473163917045638,0.0981668366390438,0.3197336605504771,0.09399247478855934,0.49491071428571426,0.05006334181229203
smoking_frequency_rare_cohort,0.03524752475247525,366.0,0.6538075509346776,0.052368261186574276,0.6509845620667927,0.5034941050893966,0.05903675555881272,0.5010909434675742,0.6125561395126613,0.04790769890082666,0.005440944407333814,0.10779490832096475,0.2276382695496266,0.09676485690433262,0.4951696129957,0.05421529842566046
fruit_frequency_occasional_cohort,0.029900990099009907,446.0,0.6487091546846011,0.04703458044339583,0.650487012987013,0.5043316408114696,0.0540656639965667,0.5002040529130313,0.6034081402831404,0.043194351951630024,-0.0003543552837160843,0.08560977507516584,0.20829615331788873,0.08688601208781335,0.4921927284427284,0.04088396022608071
sugar_sweetened_drink_frequency_regular_cohort,0.04524752475247525,200.0,0.694664,0.0624124146624692,0.702,0.49314600583842916,0.08624237344849017,0.48791402867569367,0.6474000000000001,0.05319060067342725,-0.0015824061438710368,0.15179234356801066,0.2976916105716594,0.10655858619111154,0.4846000000000001,0.0754641636805179
probiotic_frequency_rare_cohort,0.3328712871287129,1866.0,0.51816603140289,0.024149791207813347,0.5171734554556833,0.5010628923772955,0.03064114906836248,0.5038687305945567,0.5136266666666667,0.02176527713788384,0.005882943687586694,0.0530413627222934,0.027566218449209593,0.04372093276375307,0.49986666666666674,0.02570914234275426
sugary_sweets_frequency_occasional_cohort,0.0099009900990099,1184.0,0.6990666088385683,0.02830117853701308,0.6977150292184076,0.49906296747994733,0.03658745038889756,0.49761531365001166,0.6513513513513515,0.023979348005155894,0.0004939258854968995,0.06235979255959946,0.30330065278350526,0.04805214279235539,0.4962500000000001,0.030789225339477335
alcohol_frequency_rare_cohort,0.03128712871287129,1926.0,0.5825955740129707,0.026527095388343695,0.5823543634088064,0.4979785287015105,0.03237916523386179,0.4957677728533096,0.5624533333333332,0.024093683819623762,0.0011863348346214328,0.053297922967428385,0.12577847911366724,0.04849625322317142,0.4980533333333333,0.027107961930030816
vegetable_frequency_regular_cohort,0.06207920792079209,262.0,0.6430218376951331,0.054705489532219265,0.6453168044077136,0.5031916694978821,0.06679644332109785,0.5028106487810435,0.6042797202797203,0.04970479215256814,0.001004926812804094,0.1283632371808731,0.2107104272233364,0.1003767145245648,0.4883682983682984,0.06424334192002416
high_fat_red_meat_frequency_occasional_cohort,0.0099009900990099,2248.0,0.6910885766298784,0.024454918423232948,0.6919515872112869,0.5003889608450215,0.029676716743967706,0.4995802835970137,0.6349333333333333,0.023446961423604556,-0.002426837755509684,0.04690324194703468,0.2708010958518869,0.046775951551778355,0.4965599999999999,0.023663703100834505
smoking_frequency_occasional_cohort,0.1427722772277228,96.0,0.6837499999999999,0.09656234393091387,0.6909722222222222,0.5163063679750259,0.109535935509949,0.5072751322751323,0.6366666666666666,0.08996141148045397,0.0374109439087937,0.19930922608789606,0.27946027215334385,0.18386487026031548,0.4966666666666667,0.10217767749258043
exercise_frequency_regular_cohort,0.11663366336633661,296.0,0.6096092037983929,0.06187896578051787,0.6093864134404676,0.49747778910683477,0.06602466730786587,0.49908912225985397,0.5837837837837838,0.05422270985875373,-0.003415884492130499,0.1030286384360458,0.169696364958077,0.11003403791976935,0.4889189189189189,0.050756871887731723
salted_snacks_frequency_rare_cohort,0.010495049504950494,1394.0,0.6307882868089766,0.024670996764503433,0.6301332502878282,0.5015677558045569,0.029955922353795503,0.4983069781865511,0.5964124098409248,0.02236890253813917,0.00048322530494413813,0.04959331424328667,0.1933567096106131,0.04477856941022003,0.4966095247505188,0.02531245735135124
milk_substitute_frequency_occasional_cohort,0.3903960396039605,968.0,0.5157506317874462,0.03449484155480464,0.5147701659722697,0.49995203394577764,0.03502500364368079,0.5030063514506717,0.5145867768595042,0.029198564654049408,-0.004336849094337004,0.0616125513822042,0.02921181559238086,0.05852156362860986,0.4939256198347108,0.030759210348149674
